ano,sigla_uf,rede,diretoria,id_municipio,id_escola,id_escola_sp,codigo_tipo_escola,prop_aprovados_anos_inciais_ef,prop_reprovados_anos_iniciais_ef,prop_abandono_anos_iniciais_ef,prop_aprovados_anos_finais_ef,prop_reprovados_anos_finais_ef,prop_abandono_anos_finais_ef,prop_aprovados_em,prop_reprovados_em,prop_abandono_em
2019,SP,estadual,SUL 3,3550308.0,35902925,902925,8.0,97.7,0.98,1.32,83.01,13.56,3.43,71.51,21.99,6.5
2019,SP,estadual,,3550308.0,35906591,906591,8.0,96.41,3.29,0.3,90.81,6.01,3.18,87.01,5.08,7.91
2019,SP,estadual,,3509502.0,35018910,18910,8.0,97.92,1.74,0.34,87.77,10.07,2.16,80.92,12.21,6.87
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35430705,430705,8.0,96.54,2.64,0.82,89.87,6.75,3.38,80.47,7.91,11.62
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35561411,561411,8.0,95.42,0.86,3.72,89.14,9.23,1.63,,18.55,15.32
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35901124,901124,8.0,98.16,0.31,1.53,96.12,3.02,0.86,80.61,4.99,14.4
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35901131,901131,8.0,92.09,6.21,1.7,93.4,3.63,2.97,75.15,4.73,20.12
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35907388,907388,8.0,98.53,1.1,0.37,91.98,6.13,1.89,79.63,,11.11
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35914897,914897,8.0,98.17,1.66,0.17,98.0,1.08,0.92,93.8,4.31,1.89
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35923655,923655,8.0,93.46,5.61,0.93,95.44,1.59,2.97,91.7,3.25,5.05
2019,SP,estadual,CAMPINAS OESTE,3509502.0,35924933,924933,8.0,95.97,2.93,1.1,92.16,7.03,0.81,75.37,21.67,2.96
2019,SP,estadual,CARAPICUIBA,3510609.0,35009660,9660,8.0,96.71,2.99,0.3,90.46,8.55,0.99,80.56,12.04,
2019,SP,estadual,CARAPICUIBA,3510609.0,35035452,35452,8.0,98.19,0.49,1.32,93.7,5.25,1.05,81.4,11.63,6.97
2019,SP,estadual,CARAPICUIBA,3510609.0,35914800,914800,8.0,98.3,1.51,0.19,94.77,3.48,1.75,86.17,10.66,
2019,SP,estadual,GUARULHOS SUL,3518800.0,35006063,6063,8.0,98.55,1.21,0.24,94.84,4.57,0.59,92.33,,
2019,SP,estadual,LESTE 1,3550308.0,35002732,2732,8.0,96.88,0.94,2.18,91.72,2.76,5.52,78.57,3.3,18.13
2019,SP,estadual,LESTE 1,3550308.0,35036766,36766,8.0,98.14,0.23,1.63,90.06,4.65,5.29,76.47,19.25,4.28
2019,SP,estadual,LESTE 1,3550308.0,35040964,40964,8.0,96.32,1.98,1.7,91.8,6.31,1.89,88.33,,8.61
2019,SP,estadual,LESTE 1,3550308.0,35040988,40988,8.0,96.06,1.82,2.12,84.97,10.12,4.91,72.31,14.62,13.07
2019,SP,estadual,LESTE 1,3550308.0,35904624,904624,8.0,95.31,1.95,2.74,85.05,11.21,3.74,81.33,12.03,6.64
2019,SP,estadual,,3550308.0,35924374,924374,8.0,98.38,0.54,1.08,86.42,10.49,3.09,62.3,29.84,7.86
2019,SP,estadual,LESTE 2,3550308.0,35002859,2859,8.0,98.87,0.97,0.16,84.36,14.8,0.84,76.43,14.73,8.84
2019,SP,estadual,LESTE 2,3550308.0,35037357,37357,8.0,96.85,2.63,0.52,90.56,7.63,1.81,66.46,17.87,15.67
2019,SP,estadual,LESTE 2,3550308.0,35040332,40332,8.0,97.26,1.37,1.37,94.2,4.46,1.34,,11.19,8.39
2019,SP,estadual,LESTE 2,3550308.0,35043734,43734,8.0,98.84,0.78,0.38,87.96,10.95,1.09,73.47,17.14,9.39
2019,SP,estadual,LESTE 2,3550308.0,35048690,48690,8.0,98.57,0.95,0.48,93.92,2.76,3.32,84.28,6.29,9.43
2019,SP,estadual,LESTE 2,3550308.0,35902861,902861,8.0,98.66,1.01,0.33,90.11,8.42,1.47,82.21,12.42,5.37
2019,SP,estadual,LESTE 3,3550308.0,35003128,3128,8.0,96.59,3.01,0.4,93.05,6.45,0.5,80.85,13.52,5.63
2019,SP,estadual,LESTE 3,3550308.0,35036961,36961,8.0,94.75,3.33,1.92,94.92,2.07,3.01,,6.1,
2019,SP,estadual,,3550308.0,35037060,37060,8.0,99.04,0.48,0.48,88.58,6.23,5.19,85.11,4.26,10.63
2019,SP,estadual,LESTE 3,3550308.0,35039251,39251,8.0,98.96,0.52,0.52,92.33,5.88,1.79,88.53,7.34,
2019,SP,estadual,MAUA,3529401.0,35007808,7808,8.0,98.81,0.6,0.59,93.02,6.59,0.39,83.46,15.79,0.75
2019,SP,estadual,MAUA,3529401.0,35912384,912384,8.0,96.23,3.48,0.29,86.17,11.97,1.86,81.46,15.89,2.65
2019,SP,estadual,MAUA,3544103.0,35907212,907212,8.0,98.22,1.18,0.6,93.06,5.56,1.38,93.0,5.0,2.0
2019,SP,estadual,RIBEIRAO PRETO,3543402.0,35023978,23978,8.0,94.41,5.37,0.22,85.91,12.52,1.57,69.87,25.32,
2019,SP,estadual,RIBEIRAO PRETO,3543402.0,35042882,42882,8.0,96.91,2.58,0.51,88.17,3.76,8.07,87.36,1.15,11.49
2019,SP,estadual,RIBEIRAO PRETO,3543402.0,35049612,49612,8.0,96.8,2.96,0.24,89.53,7.85,2.62,,5.52,4.98
2019,SP,estadual,SAO JOSE DOS CAMPOS,3549904.0,35037849,37849,8.0,98.46,1.23,0.31,96.65,0.74,2.61,91.95,2.01,6.04
2019,SP,estadual,SUMARE,3552403.0,35042572,42572,8.0,98.49,1.21,0.3,98.88,0.28,0.84,94.8,2.75,
2019,SP,estadual,SUZANO,3552502.0,35906300,906300,8.0,96.72,1.64,1.64,86.96,8.99,4.05,,10.41,9.29
